"YYYY","MM","DD","TIME","STAMP","Nhiệt độ","Độ mặn","PH","NH3","H2S","TSS","DO","COD","Ghi chú",,
"2019","07","02","15:00","02/07/2019 15:00",32.0,34.0,8.2,0.080,0.000,5.800,5.6,4.9,"AVE",,
"2019","07","02","18:00","02/07/2019 18:00",29.0,34.0,8.2,0.010,0.000,5.200,5.5,2.6,"AVE",,
"2019","07","03","00:00","03/07/2019 00:00",29.0,34.0,8.2,0.010,0.000,5.200,5.5,2.6,"AVE",,
"2019","07","03","06:00","03/07/2019 06:00",29.0,34.0,8.2,0.010,0.000,5.200,5.5,2.6,"AVE",,
"2019","07","03","09:00","03/07/2019 09:00",29.0,34.0,8.2,0.010,0.000,5.200,5.5,2.6,2018,"TTG",
"2019","07","03","12:00","03/07/2019 12:00",32.0,34.0,8.2,0.080,0.000,5.800,5.6,4.9,2018,"TTG",
"2019","07","03","15:00","03/07/2019 15:00",32.5,35.0,8.2,0.045,0.000,6.375,5.6,4.5,"AVE",,
"2019","07","03","18:00","03/07/2019 18:00",30.5,35.0,8.2,0.100,0.000,6.550,5.1,4.3,"AVE",,
"2019","07","04","00:00","04/07/2019 00:00",30.5,35.0,8.2,0.100,0.000,6.550,5.1,4.3,"AVE",,
"2019","07","04","06:00","04/07/2019 06:00",31.3,35.5,8.2,0.145,0.000,7.225,4.8,5.2,"AVE",,
"2019","07","04","09:00","04/07/2019 09:00",32.0,36.0,8.3,0.190,0.000,7.900,4.6,6.0,2017,"TTG",
"2019","07","04","12:00","04/07/2019 12:00",33.0,36.0,8.3,0.010,0.000,6.950,5.6,4.0,2017,"TTG",
"2019","07","04","15:00","04/07/2019 15:00",32.3,36.0,8.2,0.013,0.001,8.188,5.5,3.8,"AVE",,
"2019","07","04","18:00","04/07/2019 18:00",31.8,36.0,8.2,0.145,0.002,7.425,4.9,5.9,"AVE",,
"2019","07","05","00:00","05/07/2019 00:00",31.8,36.0,8.2,0.145,0.002,7.425,4.9,5.9,"AVE",,
"2019","07","05","06:00","05/07/2019 06:00",31.6,36.0,8.2,0.123,0.003,7.188,5.0,5.9,"AVE",,
"2019","07","05","09:00","05/07/2019 09:00",31.5,36.0,8.2,0.100,0.004,6.950,5.2,5.8,"AVE",,
"2019","07","05","12:00","05/07/2019 12:00",31.5,36.0,8.2,0.015,0.001,9.425,5.3,3.6,"AVE",,
"2019","07","05","15:00","05/07/2019 15:00",30.8,36.0,8.1,0.018,0.002,10.663,5.2,3.3,"AVE",,
"2019","07","05","18:00","05/07/2019 18:00",31.3,36.0,8.2,0.055,0.006,6.475,5.4,5.7,"AVE",,
"2019","07","06","00:00","06/07/2019 00:00",31.3,36.0,8.2,0.055,0.006,6.475,5.4,5.7,"AVE",,
"2019","07","06","06:00","06/07/2019 06:00",31.1,36.0,8.2,0.033,0.007,6.238,5.6,5.7,"AVE",,
"2019","07","06","09:00","06/07/2019 09:00",31.0,36.0,8.2,0.010,0.008,6.000,5.7,5.6,2020,"TTG",
"2019","07","06","12:00","06/07/2019 12:00",30.0,36.0,8.0,0.020,0.002,11.900,5.0,3.1,2020,"TTG",
"2019","07","06","15:00","06/07/2019 15:00",29.7,35.0,8.1,0.036,0.001,9.250,5.5,3.1,"AVE",,
"2019","07","06","18:00","06/07/2019 18:00",30.2,35.0,8.2,0.036,0.004,7.175,5.7,4.8,"AVE",,
"2019","07","07","00:00","07/07/2019 00:00",30.2,35.0,8.2,0.036,0.004,7.175,5.7,4.8,"AVE",,
"2019","07","07","06:00","07/07/2019 06:00",29.8,34.5,8.1,0.048,0.002,7.763,5.7,4.3,"AVE",,
"2019","07","07","09:00","07/07/2019 09:00",29.4,34.0,8.1,0.061,0.000,8.350,5.7,3.9,2018,"VIỆN 3",
"2019","07","07","12:00","07/07/2019 12:00",29.4,34.0,8.1,0.052,0.000,6.600,5.9,3.1,2018,"VIỆN 3",
"2019","07","07","15:00","07/07/2019 15:00",29.2,34.5,8.1,0.041,0.003,6.600,5.7,4.5,"AVE",,
"2019","07","07","18:00","07/07/2019 18:00",29.2,34.5,8.1,0.041,0.003,6.575,5.7,4.4,"AVE",,
"2019","07","08","00:00","08/07/2019 00:00",29.2,34.5,8.1,0.041,0.003,6.575,5.7,4.4,"AVE",,
"2019","07","08","06:00","08/07/2019 06:00",29.1,34.8,8.1,0.030,0.004,5.688,5.7,4.7,"AVE",,
"2019","07","08","09:00","08/07/2019 09:00",29.0,35.0,8.1,0.020,0.005,4.800,5.7,4.9,2019,"TTG",
"2019","07","08","12:00","08/07/2019 12:00",29.0,35.0,8.1,0.030,0.005,6.600,5.5,5.9,2019,"TTG",
"2019","07","08","15:00","08/07/2019 15:00",29.2,34.5,8.1,0.041,0.003,7.133,5.7,4.5,"AVE",,
"2019","07","08","18:00","08/07/2019 18:00",29.2,34.5,8.1,0.041,0.003,6.100,5.7,4.4,"AVE",,
"2019","07","09","00:00","09/07/2019 00:00",29.2,34.5,8.1,0.041,0.003,6.100,5.7,4.4,"AVE",,
"2019","07","09","06:00","09/07/2019 06:00",29.3,34.3,8.1,0.051,0.001,6.750,5.7,4.2,"AVE",,
"2019","07","09","09:00","09/07/2019 09:00",29.4,34.0,8.1,0.061,0.000,7.400,5.7,3.9,2018,"VIỆN 3",
"2019","07","09","12:00","09/07/2019 12:00",29.4,34.0,8.1,0.052,0.000,7.667,5.9,3.1,2018,"VIỆN 3",
"2019","07","09","15:00","09/07/2019 15:00",29.4,34.0,8.1,0.052,0.000,8.067,5.9,3.1,"AVE",,
"2019","07","09","18:00","09/07/2019 18:00",29.4,34.0,8.1,0.061,0.000,7.800,5.7,3.9,"AVE",,
"2019","07","10","00:00","10/07/2019 00:00",29.4,34.0,8.1,0.061,0.000,7.800,5.7,3.9,"AVE",,
"2019","07","10","06:00","10/07/2019 06:00",29.4,34.0,8.1,0.061,0.000,8.000,5.7,3.9,"AVE",,
"2019","07","10","09:00","10/07/2019 09:00",29.4,34.0,8.1,0.061,0.000,8.200,5.7,3.9,2018,"VIỆN 3",
"2019","07","10","12:00","10/07/2019 12:00",29.4,34.0,8.1,0.052,0.000,8.467,5.9,3.1,2018,"VIỆN 3",
"2019","07","10","15:00","10/07/2019 15:00",29.4,34.5,8.2,0.049,0.001,9.150,5.5,3.7,"AVE",,
"2019","07","10","18:00","10/07/2019 18:00",29.3,34.5,8.2,0.042,0.001,8.467,5.7,3.5,"AVE",,
"2019","07","11","00:00","11/07/2019 00:00",29.3,34.5,8.2,0.042,0.001,8.467,5.7,3.5,"AVE",,
"2019","07","11","06:00","11/07/2019 06:00",29.3,34.8,8.3,0.033,0.002,8.600,5.7,3.2,"AVE",,
"2019","07","11","09:00","11/07/2019 09:00",29.2,35.0,8.3,0.023,0.002,8.733,5.6,3.0,2017,"VIỆN 3",
"2019","07","11","12:00","11/07/2019 12:00",29.4,35.0,8.3,0.046,0.002,9.833,5.1,4.3,2017,"VIỆN 3",
"2019","07","11","15:00","11/07/2019 15:00",29.4,35.0,8.3,0.046,0.002,9.188,5.1,4.3,"AVE",,
"2019","07","11","18:00","11/07/2019 18:00",29.2,35.0,8.3,0.023,0.002,8.609,5.6,3.0,"AVE",,
"2019","07","12","00:00","12/07/2019 00:00",29.2,35.0,8.3,0.023,0.002,8.609,5.6,3.0,"AVE",,
"2019","07","12","06:00","12/07/2019 06:00",29.2,35.0,8.3,0.023,0.002,8.547,5.6,3.0,"AVE",,
"2019","07","12","09:00","12/07/2019 09:00",29.2,35.0,8.3,0.023,0.002,8.485,5.6,3.0,2017,"VIỆN 3","BÁO CÁO LẤY MẪU TỪ NGÀY 11-14"
"2019","07","12","12:00","12/07/2019 12:00",29.4,35.0,8.3,0.046,0.002,8.542,5.1,4.3,2017,"VIỆN 3",
"2019","07","12","15:00","12/07/2019 15:00",29.7,35.5,8.3,0.028,0.001,8.471,5.5,4.6,"AVE",,
"2019","07","12","18:00","12/07/2019 18:00",29.4,35.5,8.2,0.017,0.001,9.843,5.4,4.5,"AVE",,
"2019","07","13","00:00","13/07/2019 00:00",29.4,35.5,8.2,0.017,0.001,9.843,5.4,4.5,"AVE",,
"2019","07","13","06:00","13/07/2019 06:00",29.4,35.8,8.1,0.013,0.001,10.521,5.2,5.2,"AVE",,
"2019","07","13","09:00","13/07/2019 09:00",29.5,36.0,8.0,0.010,0.000,11.200,5.1,5.9,2020,"TTG",
"2019","07","13","12:00","13/07/2019 12:00",30.0,36.0,8.2,0.010,0.000,8.400,5.8,4.9,2020,"TTG",
"2019","07","13","15:00","13/07/2019 15:00",29.7,35.5,8.3,0.028,0.001,8.050,5.5,4.6,"AVE",,
"2019","07","13","18:00","13/07/2019 18:00",29.4,35.5,8.2,0.017,0.001,9.225,5.4,4.5,"AVE",,
"2019","07","14","00:00","14/07/2019 00:00",29.4,35.5,8.2,0.017,0.001,9.225,5.4,4.5,"AVE",,
"2019","07","14","06:00","14/07/2019 06:00",29.3,35.3,8.2,0.020,0.002,8.238,5.5,3.7,"AVE",,
"2019","07","14","09:00","14/07/2019 09:00",29.2,35.0,8.3,0.023,0.002,7.250,5.6,3.0,2017,"VIỆN 3",
"2019","07","14","12:00","14/07/2019 12:00",29.4,35.0,8.3,0.046,0.002,7.700,5.1,4.3,2017,"VIỆN 3",
"2019","07","14","15:00","14/07/2019 15:00",29.7,35.0,8.1,0.035,0.004,7.700,5.2,3.8,"AVE",,
"2019","07","14","18:00","14/07/2019 18:00",29.9,35.0,8.2,0.022,0.001,6.675,5.6,4.9,"AVE",,
"2019","07","15","00:00","15/07/2019 00:00",29.9,35.0,8.2,0.022,0.001,6.675,5.6,4.9,"AVE",,
"2019","07","15","06:00","15/07/2019 06:00",30.2,35.0,8.2,0.021,0.001,6.388,5.6,5.8,"AVE",,
"2019","07","15","09:00","15/07/2019 09:00",30.5,35.0,8.1,0.020,0.000,6.100,5.6,6.7,2019,"TTG",
"2019","07","15","12:00","15/07/2019 12:00",30.0,35.0,7.9,0.024,0.005,7.700,5.2,3.3,2019,"TTG",
"2019","07","15","15:00","15/07/2019 15:00",29.5,35.0,8.1,0.022,0.003,6.950,5.5,4.9,"AVE",,
"2019","07","15","18:00","15/07/2019 18:00",28.8,35.0,8.2,0.060,0.000,5.800,5.5,4.7,"AVE",,
"2019","07","16","00:00","16/07/2019 00:00",28.8,35.0,8.2,0.060,0.000,5.800,5.5,4.7,"AVE",,
"2019","07","16","06:00","16/07/2019 06:00",27.9,35.0,8.2,0.080,0.000,5.650,5.5,3.6,"AVE",,
"2019","07","16","09:00","16/07/2019 09:00",27.0,35.0,8.2,0.100,0.000,5.500,5.4,2.6,2018,"TTG",
"2019","07","16","12:00","16/07/2019 12:00",29.0,35.0,8.2,0.020,0.000,6.200,5.8,6.4,2018,"TTG",
"2019","07","16","15:00","16/07/2019 15:00",29.0,35.0,8.3,0.020,0.000,5.942,5.4,5.2,"AVE",,
"2019","07","16","18:00","16/07/2019 18:00",27.5,35.0,8.2,0.100,0.000,5.721,5.2,3.3,"AVE",,
"2019","07","17","00:00","17/07/2019 00:00",27.5,35.0,8.2,0.100,0.000,5.721,5.2,3.3,"AVE",,
"2019","07","17","06:00","17/07/2019 06:00",27.8,35.0,8.2,0.100,0.000,5.832,5.1,3.7,"AVE",,
"2019","07","17","09:00","17/07/2019 09:00",28.0,35.0,8.3,0.100,0.000,5.942,5.0,4.0,2017,"TTG",
"2019","07","17","12:00","17/07/2019 12:00",29.0,35.0,8.3,0.020,0.000,5.685,5.0,4.0,2017,"TTG",
"2019","07","17","15:00","17/07/2019 15:00",29.0,35.0,8.3,0.020,0.000,5.542,5.0,4.0,"AVE",,
"2019","07","17","18:00","17/07/2019 18:00",28.0,35.0,8.3,0.100,0.000,5.742,5.0,4.0,"AVE",,
"2019","07","18","00:00","18/07/2019 00:00",28.0,35.0,8.3,0.100,0.000,5.742,5.0,4.0,"AVE",,
"2019","07","18","06:00","18/07/2019 06:00",28.0,35.0,8.3,0.100,0.000,5.642,5.0,4.0,"AVE",,
"2019","07","18","09:00","18/07/2019 09:00",28.0,35.0,8.3,0.100,0.000,5.542,5.0,4.0,2017,"TTG",
"2019","07","18","12:00","18/07/2019 12:00",29.0,35.0,8.3,0.020,0.000,5.400,5.0,4.0,2017,"TTG",
"2019","07","18","15:00","18/07/2019 15:00",29.8,35.3,8.3,0.018,0.001,5.250,5.2,4.3,"AVE",,
"2019","07","18","18:00","18/07/2019 18:00",28.5,35.3,8.2,0.080,0.000,4.932,5.3,4.3,"AVE",,
"2019","07","19","00:00","19/07/2019 00:00",28.5,35.3,8.2,0.080,0.000,4.932,5.3,4.3,"AVE",,
"2019","07","19","06:00","19/07/2019 06:00",28.8,35.4,8.2,0.070,0.000,4.626,5.4,4.4,"AVE",,
"2019","07","19","09:00","19/07/2019 09:00",29.0,35.5,8.2,0.060,0.000,4.321,5.5,4.6,"AVE",,
"2019","07","19","12:00","19/07/2019 12:00",30.5,35.5,8.3,0.015,0.001,5.100,5.4,4.6,"AVE",,
"2019","07","19","15:00","19/07/2019 15:00",31.3,35.8,8.2,0.013,0.002,4.950,5.5,4.8,"AVE",,
"2019","07","19","18:00","19/07/2019 18:00",29.5,35.8,8.2,0.040,0.000,3.711,5.8,4.8,"AVE",,
"2019","07","20","00:00","20/07/2019 00:00",29.5,35.8,8.2,0.040,0.000,3.711,5.8,4.8,"AVE",,
"2019","07","20","06:00","20/07/2019 06:00",29.8,35.9,8.2,0.030,0.000,3.405,5.9,5.0,"AVE",,
"2019","07","20","09:00","20/07/2019 09:00",30.0,36.0,8.2,0.020,0.000,3.100,6.0,5.1,2020,"TTG",
"2019","07","20","12:00","20/07/2019 12:00",32.0,36.0,8.2,0.010,0.002,4.800,5.7,5.1,2020,"TTG",
"2019","07","20","15:00","20/07/2019 15:00",31.8,35.9,8.2,0.013,0.002,4.984,5.6,4.8,"AVE",,
"2019","07","20","18:00","20/07/2019 18:00",30.1,35.9,8.2,0.024,0.000,3.454,5.9,5.0,"AVE",,
"2019","07","21","00:00","21/07/2019 00:00",30.1,35.9,8.2,0.024,0.000,3.454,5.9,5.0,"AVE",,
"2019","07","21","06:00","21/07/2019 06:00",30.1,35.8,8.2,0.026,0.000,3.631,5.9,4.9,"AVE",,
"2019","07","21","09:00","21/07/2019 09:00",30.1,35.8,8.2,0.028,0.000,3.808,5.9,4.8,"AVE",,
"2019","07","21","12:00","21/07/2019 12:00",31.6,35.8,8.2,0.016,0.002,5.168,5.5,4.6,"AVE",,
"2019","07","21","15:00","21/07/2019 15:00",31.4,35.6,8.2,0.019,0.001,5.353,5.4,4.3,"AVE",,
"2019","07","21","18:00","21/07/2019 18:00",30.2,35.6,8.2,0.032,0.000,4.161,5.8,4.7,"AVE",,
"2019","07","22","00:00","22/07/2019 00:00",30.2,35.6,8.2,0.032,0.000,4.161,5.8,4.7,"AVE",,
"2019","07","22","06:00","22/07/2019 06:00",30.2,35.6,8.2,0.034,0.000,4.338,5.7,4.6,"AVE",,
"2019","07","22","09:00","22/07/2019 09:00",30.2,35.5,8.3,0.036,0.000,4.515,5.7,4.5,"AVE",,
"2019","07","22","12:00","22/07/2019 12:00",31.3,35.5,8.3,0.022,0.001,5.537,5.3,4.0,"AVE",,
"2019","07","22","15:00","22/07/2019 15:00",31.1,35.4,8.3,0.025,0.001,5.721,5.2,3.8,"AVE",,
"2019","07","22","18:00","22/07/2019 18:00",30.3,35.4,8.3,0.040,0.000,4.869,5.6,4.4,"AVE",,
"2019","07","23","00:00","23/07/2019 00:00",30.3,35.4,8.3,0.040,0.000,4.869,5.6,4.4,"AVE",,
"2019","07","23","06:00","23/07/2019 06:00",30.3,35.3,8.3,0.042,0.000,5.046,5.6,4.3,"AVE",,
"2019","07","23","09:00","23/07/2019 09:00",30.3,35.3,8.3,0.044,0.000,5.223,5.6,4.2,"AVE",,
"2019","07","23","12:00","23/07/2019 12:00",30.9,35.3,8.3,0.028,0.001,5.905,5.1,3.5,"AVE",,
"2019","07","23","15:00","23/07/2019 15:00",30.7,35.1,8.3,0.031,0.000,6.089,5.0,3.2,"AVE",,
"2019","07","23","18:00","23/07/2019 18:00",30.4,35.1,8.3,0.048,0.000,5.576,5.5,4.1,"AVE",,
"2019","07","24","00:00","24/07/2019 00:00",30.4,35.1,8.3,0.048,0.000,5.576,5.5,4.1,"AVE",,
"2019","07","24","06:00","24/07/2019 06:00",30.4,35.1,8.3,0.050,0.000,5.753,5.5,4.0,"AVE",,
"2019","07","24","09:00","24/07/2019 09:00",30.4,35.0,8.3,0.052,0.000,5.930,5.4,3.9,2018,"VIỆN 3",
"2019","07","24","12:00","24/07/2019 12:00",30.5,35.0,8.3,0.034,0.000,6.273,4.9,3.0,2018,"VIỆN 3",
"2019","07","24","15:00","24/07/2019 15:00",30.5,35.0,8.3,0.034,0.000,6.273,4.9,3.0,"AVE",,
"2019","07","24","18:00","24/07/2019 18:00",30.4,35.0,8.3,0.052,0.000,5.943,5.4,3.9,"AVE",,
"2019","07","25","00:00","25/07/2019 00:00",30.4,35.0,8.3,0.052,0.000,5.943,5.4,3.9,"AVE",,
"2019","07","25","06:00","25/07/2019 06:00",30.4,35.0,8.2,0.052,0.000,5.949,5.4,3.9,"AVE",,
"2019","07","25","09:00","25/07/2019 09:00",30.4,35.0,8.2,0.052,0.000,5.955,5.4,3.9,2018,"VIỆN 3",
"2019","07","25","12:00","25/07/2019 12:00",30.5,35.0,8.3,0.034,0.000,6.273,4.9,3.0,2018,"VIỆN 3",
"2019","07","25","15:00","25/07/2019 15:00",30.5,35.0,8.3,0.034,0.000,6.637,4.9,3.0,"AVE",,
"2019","07","25","18:00","25/07/2019 18:00",30.4,35.0,8.3,0.049,0.000,5.796,5.5,3.6,"AVE",,
"2019","07","26","00:00","26/07/2019 00:00",30.4,35.0,8.3,0.049,0.000,5.796,5.5,3.6,"AVE",,
"2019","07","26","06:00","26/07/2019 06:00",30.4,35.0,8.3,0.048,0.000,5.716,5.5,3.4,"AVE",,
"2019","07","26","09:00","26/07/2019 09:00",30.4,35.0,8.3,0.046,0.000,5.637,5.6,3.3,2018,"VIỆN 3",
"2019","07","26","12:00","26/07/2019 12:00",30.5,35.0,8.2,0.034,0.000,7.000,4.9,3.0,2018,"VIỆN 3",
"2019","07","26","15:00","26/07/2019 15:00",30.8,35.0,8.0,0.042,0.000,7.000,4.3,3.1,"AVE",,
"2019","07","26","18:00","26/07/2019 18:00",31.2,35.5,8.3,0.028,0.000,5.318,5.9,4.8,"AVE",,
"2019","07","27","00:00","27/07/2019 00:00",31.2,35.5,8.3,0.028,0.000,5.318,5.9,4.8,"AVE",,
"2019","07","27","06:00","27/07/2019 06:00",31.6,35.8,8.2,0.019,0.000,5.159,6.0,5.6,"AVE",,
"2019","07","27","09:00","27/07/2019 09:00",32.0,36.0,8.2,0.010,0.000,5.000,6.2,6.4,2020,"TTG",
"2019","07","27","12:00","27/07/2019 12:00",31.0,35.0,7.8,0.050,0.000,7.000,3.7,3.3,2020,"TTG",
"2019","07","27","15:00","27/07/2019 15:00",30.8,35.0,7.9,0.053,0.000,8.200,3.8,4.0,"AVE",,
"2019","07","27","18:00","27/07/2019 18:00",31.8,35.8,8.2,0.020,0.000,5.025,6.0,6.4,"AVE",,
"2019","07","28","00:00","28/07/2019 00:00",31.8,35.8,8.2,0.020,0.000,5.025,6.0,6.4,"AVE",,
"2019","07","28","06:00","28/07/2019 06:00",31.6,35.6,8.2,0.025,0.000,5.038,5.9,6.4,"AVE",,
"2019","07","28","09:00","28/07/2019 09:00",31.5,35.5,8.2,0.030,0.000,5.050,5.8,6.4,"AVE",,
"2019","07","28","12:00","28/07/2019 12:00",30.5,35.0,7.9,0.055,0.000,9.400,4.0,4.6,"AVE",,
"2019","07","28","15:00","28/07/2019 15:00",30.3,35.0,8.0,0.058,0.000,10.600,4.1,5.3,"AVE",,
"2019","07","28","18:00","28/07/2019 18:00",31.3,35.3,8.1,0.040,0.000,5.075,5.6,6.4,"AVE",,
"2019","07","29","00:00","29/07/2019 00:00",31.3,35.3,8.1,0.040,0.000,5.075,5.6,6.4,"AVE",,
"2019","07","29","06:00","29/07/2019 06:00",31.1,35.1,8.1,0.045,0.000,5.088,5.5,6.4,"AVE",,
"2019","07","29","09:00","29/07/2019 09:00",31.0,35.0,8.1,0.050,0.000,5.100,5.4,6.4,2019,"TTG",
"2019","07","29","12:00","29/07/2019 12:00",30.0,35.0,8.0,0.060,0.000,11.800,4.2,5.9,2019,"TTG",
"2019","07","29","15:00","29/07/2019 15:00",31.0,35.0,8.1,0.040,0.000,8.850,5.4,4.9,"AVE",,
"2019","07","29","18:00","29/07/2019 18:00",30.8,35.0,8.2,0.030,0.000,5.400,5.3,5.1,"AVE",,
"2019","07","30","00:00","30/07/2019 00:00",30.8,35.0,8.2,0.030,0.000,5.400,5.3,5.1,"AVE",,
"2019","07","30","06:00","30/07/2019 06:00",30.6,35.0,8.2,0.020,0.000,5.550,5.3,4.5,"AVE",,
"2019","07","30","09:00","30/07/2019 09:00",30.5,35.0,8.2,0.010,0.000,5.700,5.2,3.8,2018,"TTG",
"2019","07","30","12:00","30/07/2019 12:00",32.0,35.0,8.2,0.020,0.000,5.900,6.6,3.9,2018,"TTG",
"2019","07","30","15:00","30/07/2019 15:00",31.4,35.0,8.2,0.025,0.000,6.572,6.2,4.2,"AVE",,
"2019","07","30","18:00","30/07/2019 18:00",30.5,35.1,8.2,0.017,0.001,5.728,5.3,4.1,"AVE",,
"2019","07","31","00:00","31/07/2019 00:00",30.5,35.1,8.2,0.017,0.001,5.728,5.3,4.1,"AVE",,
"2019","07","31","06:00","31/07/2019 06:00",30.5,35.1,8.2,0.020,0.001,5.742,5.3,4.3,"AVE",,
"2019","07","31","09:00","31/07/2019 09:00",30.5,35.2,8.2,0.023,0.001,5.756,5.4,4.5,"AVE",,
"2019","07","31","12:00","31/07/2019 12:00",30.8,35.0,8.1,0.031,0.000,7.244,5.9,4.5,"AVE",,
"2019","07","31","15:00","31/07/2019 15:00",30.2,35.0,8.1,0.036,0.001,7.916,5.5,4.9,"AVE",,
"2019","07","31","18:00","31/07/2019 18:00",30.5,35.3,8.2,0.030,0.002,5.784,5.4,4.8,"AVE",,
"2019","08","01","00:00","01/08/2019 00:00",30.5,35.3,8.2,0.030,0.002,5.784,5.4,4.8,"AVE",,
"2019","08","01","06:00","01/08/2019 06:00",30.5,35.3,8.1,0.033,0.002,5.798,5.5,5.0,"AVE",,
"2019","08","01","09:00","01/08/2019 09:00",30.5,35.4,8.1,0.036,0.002,5.813,5.5,5.2,"AVE",,
"2019","08","01","12:00","01/08/2019 12:00",29.6,35.0,8.0,0.041,0.001,8.588,5.1,5.2,"AVE",,
"2019","08","01","15:00","01/08/2019 15:00",29.2,35.0,8.0,0.038,0.001,8.616,5.1,5.2,"AVE",,
"2019","08","01","18:00","01/08/2019 18:00",30.6,35.5,8.2,0.032,0.003,5.759,5.7,5.4,"AVE",,
"2019","08","02","00:00","02/08/2019 00:00",30.6,35.5,8.2,0.032,0.003,5.759,5.7,5.4,"AVE",,
"2019","08","02","06:00","02/08/2019 06:00",30.7,35.6,8.2,0.030,0.003,5.733,5.8,5.4,"AVE",,
"2019","08","02","09:00","02/08/2019 09:00",30.8,35.7,8.2,0.028,0.004,5.706,5.9,5.5,"AVE",,
"2019","08","02","12:00","02/08/2019 12:00",28.8,35.0,8.0,0.036,0.001,8.644,5.0,5.3,"AVE",,
"2019","08","02","15:00","02/08/2019 15:00",28.4,35.0,8.0,0.033,0.002,8.672,5.0,5.3,"AVE",,
"2019","08","02","18:00","02/08/2019 18:00",30.9,35.8,8.2,0.024,0.004,5.653,6.0,5.7,"AVE",,
"2019","08","03","00:00","03/08/2019 00:00",30.9,35.8,8.2,0.024,0.004,5.653,6.0,5.7,"AVE",,
"2019","08","03","06:00","03/08/2019 06:00",30.9,35.9,8.2,0.022,0.005,5.627,6.1,5.8,"AVE",,
"2019","08","03","09:00","03/08/2019 09:00",31.0,36.0,8.2,0.020,0.005,5.600,6.2,5.9,2020,"TTG",
"2019","08","03","12:00","03/08/2019 12:00",28.0,35.0,8.0,0.030,0.002,8.700,4.9,5.4,2020,"TTG",
"2019","08","03","15:00","03/08/2019 15:00",28.3,35.0,8.0,0.043,0.002,8.325,4.9,5.5,"AVE",,
"2019","08","03","18:00","03/08/2019 18:00",30.3,35.8,8.1,0.043,0.005,6.225,5.8,5.3,"AVE",,
"2019","08","04","00:00","04/08/2019 00:00",30.3,35.8,8.1,0.043,0.005,6.225,5.8,5.3,"AVE",,
"2019","08","04","06:00","04/08/2019 06:00",29.9,35.6,8.1,0.054,0.005,6.538,5.5,4.9,"AVE",,
"2019","08","04","09:00","04/08/2019 09:00",29.5,35.5,8.1,0.065,0.005,6.850,5.3,4.6,"AVE",,
"2019","08","04","12:00","04/08/2019 12:00",28.5,35.0,7.9,0.055,0.001,7.950,4.9,5.5,"AVE",,
"2019","08","04","15:00","04/08/2019 15:00",28.8,35.0,7.9,0.068,0.001,7.575,4.8,5.6,"AVE",,
"2019","08","04","18:00","04/08/2019 18:00",28.8,35.3,8.0,0.088,0.004,7.475,4.9,4.0,"AVE",,
"2019","08","05","00:00","05/08/2019 00:00",28.8,35.3,8.0,0.088,0.004,7.475,4.9,4.0,"AVE",,
"2019","08","05","06:00","05/08/2019 06:00",28.4,35.1,7.9,0.099,0.004,7.788,4.6,3.6,"AVE",,
"2019","08","05","09:00","05/08/2019 09:00",28.0,35.0,7.9,0.110,0.004,8.100,4.4,3.3,2019,"TTG",
"2019","08","05","12:00","05/08/2019 12:00",29.0,35.0,7.8,0.080,0.000,7.200,4.8,5.6,2019,"TTG",
"2019","08","05","15:00","05/08/2019 15:00",29.2,35.3,7.9,0.085,0.000,7.309,4.8,5.0,"AVE",,
"2019","08","05","18:00","05/08/2019 18:00",28.4,35.3,8.0,0.108,0.003,8.113,4.6,3.4,"AVE",,
"2019","08","06","00:00","06/08/2019 00:00",28.4,35.3,8.0,0.108,0.003,8.113,4.6,3.4,"AVE",,
"2019","08","06","06:00","06/08/2019 06:00",28.6,35.4,8.0,0.106,0.003,8.119,4.6,3.4,"AVE",,
"2019","08","06","09:00","06/08/2019 09:00",28.8,35.5,8.1,0.105,0.002,8.125,4.7,3.4,"AVE",,
"2019","08","06","12:00","06/08/2019 12:00",29.3,35.5,8.0,0.090,0.000,7.419,4.8,4.3,"AVE",,
"2019","08","06","15:00","06/08/2019 15:00",29.5,35.1,8.1,0.080,0.001,7.440,5.0,4.0,"AVE",,
"2019","08","06","18:00","06/08/2019 18:00",29.0,35.1,8.1,0.095,0.002,8.181,4.9,3.5,"AVE",,
"2019","08","07","00:00","07/08/2019 00:00",29.0,35.1,8.1,0.095,0.002,8.181,4.9,3.5,"AVE",,
"2019","08","07","06:00","07/08/2019 06:00",29.1,34.9,8.2,0.090,0.002,8.209,5.0,3.6,"AVE",,
"2019","08","07","09:00","07/08/2019 09:00",29.3,34.8,8.2,0.085,0.002,8.238,5.2,3.7,"AVE",,
"2019","08","07","12:00","07/08/2019 12:00",29.7,34.8,8.2,0.069,0.001,7.462,5.2,3.7,"AVE",,
"2019","08","07","15:00","07/08/2019 15:00",29.6,35.4,8.2,0.085,0.001,7.550,5.0,3.4,"AVE",,
"2019","08","07","18:00","07/08/2019 18:00",29.4,35.4,8.2,0.092,0.001,8.194,5.1,3.6,"AVE",,
"2019","08","08","00:00","08/08/2019 00:00",29.4,35.4,8.2,0.092,0.001,8.194,5.1,3.6,"AVE",,
"2019","08","08","06:00","08/08/2019 06:00",29.4,35.7,8.2,0.096,0.001,8.172,5.0,3.5,"AVE",,
"2019","08","08","09:00","08/08/2019 09:00",29.5,36.0,8.2,0.100,0.000,8.150,5.0,3.5,2016,"TTG",
